,code,img_text
활용 가이드
담았습니다.
moodie
'무디와 함께하는
감정 놀이
0-0
- 플레이프니스
22
공감카드
1
기쁜
활용 가이드
그림책을 읽듯이 무디의 표정을 읽어주세요!
정서 이해능력과 공감능력이 쑥쑥 자라납니다.
마음이 흐뭇하고 흡족한
눈은 동그랗게 생글생글,
입꼬리가 쭈욱 올라갔네.
하하하!
기뻐서 웃고 있구나.
moodie
슬픈
마음이 아프고 괴로운
눈물이 글썽글썽.
입꼬리가 쭈욱 내려가서 으앙!
슬플 때는 울어도 괜찮아.
실컷 울고나면 훨씬 나을 거야.
moodie요즘은 아빠 놀이가 대세!
감정놀이로 좋은 아빠 되어 주세요.AllPoint 03
AI 어플리케이션으로
쉽고 재미있게!소
감정이야기
moodie
AI MINDCARE TOY
감정이야기 공감그림책
무디캘린더
공감 그림책
무디인형에 표정을 붙여 촬영하면 감정으로 인식해
무디의 공감영상이 재생됩니다.
아기돼지 삼형제
그 날의 감정을 캘린더에 기록하여 변화를 체크하세요.
매일 2가지 주요 감정을 기록할 수 있습니다.
Mala
일
27
6
13
20
20
27
무디 캘린더
무디와 나눈 감정이야기를 확인하세요
감정주제: 무서운
월
28
7
14
21
28
1
커다란 늑대가 나타났을 때
첫째 돼지는 정말 무서웠겠다.
지푸라기로 만든 집이라
무너질까 조마조마 했을것 같아.
화
8
15
22
2
29
2
9
수
16
23
30
목
10
17
24
1
금 토
11
18
25
2
12
19
26
3
일
27
여
20
27
무디 캘린더
무디와 나눈 감정이야기를 확인하세요
28
화가 난
29
30
유튜브 채널에 꾸준히 업데이트 되는 그림책 컨텐츠로
동화속 주인공의 감정에 공감 활동을 해주세요!
12
Q1. 최근에 가장 무서웠던 적은 언제였나요?
Q2. 무서울 때 나의 표정과 몸은 어떻게 바뀌나요?
19
26유아동교육회사 연구원 출신의
놀이심리상담사가 만듭니다.
이연정
경력
성균관대학교 아동청소년학과 학사 졸업 및
동 대학원 아동임상 및 상담 석사 졸업
프뢰벨 교육회사 연구원
다수 소아정신과 및 상담센터 놀이치료사
연 아동심리상담센터 원장
중소벤처기업부 청년창업가”
코로나19로 인해 비대면 문화가 확산되는 요즘
'어떻게 하면 집에서 쉽고 즐겁게 아이들의 감정을 돌보고
부모님들의 쌓여가는 육아 고민을 해결할 수 있을까?' 하는
수많은 고민 끝에 제품을 직접 만들고
펀딩에 참여하게 되었습니다.
95무디 인형 + 표정 자수패치 풀세트+ 공감대화카드+가이드북+APP
급
moe die
moodie
AI MINDCARE TOY
무디와 함께하는
감정 놀이
공감대화카드
리워드 구성 •
இைைதயத்
활용가이드
무디 인형 + 표정 자수패치 풀세트 + 가이드북 + APP
mee
SV
DO
마음이 하고 축
눈은 동그랗게 생글생글,
입꼬리가 쭈욱 올라갔네.
하하하!
기뻐서 웃고 있구나.
moodie
200000
기쁜
'무디와 함께하는
감정 놀이
무디 인형 + 표정 자수패치 BASIC + 가이드북 + APP
이니스
플라이니스
활용가이드
'무디와 함께하는
감정 놀이
+
활용 가이드
기쁜
마음이 흐뭇하고 흡족한
눈은 동그랗게 생글생글,
입꼬리가 쭈욱 올라갔네.
하하하!
기뻐서 웃고 있구나.
moodie
화가 난
몹시 못마땅하거나 언짢은
눈썹이 꼿꼿, 불꽃이 활활!
화가 났구나.
크게 소리지르고 싶을 만큼
누구나 화날 수 있어.
moodie
ㅇㅇ
슬픈
0-0
마음이 아프고
눈물이 글썽글썽
입꼬리가 쭈욱 내려가서 으앙!
슬플 때는 울어도 괜찮아
실컷 울고나면 훨씬 나을 거야.
moodie
ㅇ
moodie
moodie
슬픈
moodie
마음이 아프고 괴로운
눈물이 글썽글썽.
입꼬리가 쭈욱 내려가서 으앙!
슬플 때는 울어도 괜찮아,
실컷 울고나면 훨씬 나을 거야.
moodie
무서운
두려워서 마음이 불안한
가슴이 콩닥콩닥.
아이 무서워.
몸이 부르르 떨리고
울어버릴 것만 같아.
moodie
1 -50%
무디 감정놀이
Full Set
129,500
65,000원
2
무디 감정놀이
Fun Set
112,000원
55,000원
3
-49%
-40%
무디 감정놀이
Basic Set
4
-80,500원
48,000원
-20%
공감대화카드
20장/1벌
15,000원
12,000원무디 인형은 아이들이
안전하게 사용할 수 있습니다.
This electro
신고인
접수번호
확인신고내용
업체명
대표자 성명
주소
KGL
YC21-01354
플레이풀니스
완구 (부속서06)
안전기준상의 모델 구분
비작동, 어린이용 섬유제
제조국명
중국
첨부서류
fexenon.
(안전확인 신고 확인증 겸용)
안전확이 Vic
신고서
접수일
이연정
경상남도 창원시 의창구 원이대로 320, 1층 W129호(대원동, 더시티세븐)
어린이제품명
Slec 발급합니다.
MISTA
품목분류번호 (HS)
CERTIFIED
2021년 6월 1일
사업자등록번호
신고확인증 번호 CB061R6105-1002
전화번호
KCL
「어린이제품 안전 특별법」 제22조 제1항 전단 및 같은 법 시행규칙 제29조 제1항에 따라 위와 같이
안전확인을 신고합니다.
제조업체명
QINGDAO AISH HANDICRAFT
제조자 제시 모델명
무디 봉제인형
1. 사업자등록증 사본 1부
2. 제품의 설명서(사진을 포함합니다) 1부
3. 「어린이제품 안전 특별법」제22조제3항에 따른 안전확인대상어린이제품
시험·검사기관의 해당 어린이제품에 대한 제품검사 결과서 1부
전자문서본은 시험결과에 대한 참고용입니다.
167-64-00310
「어린이제품 안전 특별법」 제22조 제1항 전단 및 같은 법 시행규칙 제29조 제1항에 따라 위와 같이
안전확인을 신고합니다.
010-9284-9283
ference on
Bals elect Read
KCL
「어린이제품 안전 특별법 시행규칙」 제29조 제2항에 따라 위와 같이 안전확인 신고확인증을
한국건설생활환경시험연구원장
7일
INNS exch
한국건더
regeer
2021년 06월 01일
(유효기간 : 2026년 05월 31일)
수수료
「어린이제품 안전 특별법
시행규칙」
제48조에 따른 수수료
행연구
원인
전자문서본(Electronic Copy)
xy. Th품명
모델명
제품명
본사주소
사용연령
제조국
어린이제품 안전특별법에 의한 표시
완구
무디 봉제인형
제조년월
제조자명
무디(그레이)
수입자명
경남 창원시 의창구 원이대로 320, W129
3세이상
중국
K
2021.06
플레이풀니스
플레이풀니스
취급시 주의사항
1. 단독으로 손세탁하십시오.
2. 화기에 가까이 두지마십시오.
3. 용도 외에는 사용하지 마십시오.
4. 인형에서 분리된 작은 조각이 있을 시 입에 넣지 마십시오.
안전확인신고 확인증 번호 CB061R6105-1002”
플레이풀니스는
모든 아이들이 안전하고 정서적으로 건강하게
자라나는 환경을 만들어가기 위해
오늘도 열심히 연구합니다.
95우리 가족 감성지수
어느 정도일까?
다음 체크리스트 중 몇 가지에
해당하는지 확인해 보세요.
- 자녀가 쉽게 울거나 자주 떼를 쓴다.
자녀가 속마음을 표현하지 않아 도통 모르겠다.
- 자녀가 가끔 분노 폭발을 보이는 등 감정조절이 어렵다.
평소에 공감적인 양육이 부족한 편이다.
- 요구가 많은아이 때문에 양육 스트레스가 높다.
- 아빠가 아이와 함께하는 시간이 적은 편이다.
'요즘육아 금쪽같은내새끼'를 보며 걱정할 때가 있다.
육아도서를 많이 읽지만, 정작 실천이 어렵다.
만약 한가지 이상의 항목에 체크 하셨다면,
여러분은 지금 무디의 도움이 필요한 상태입니다.
D자녀에게 공감이 중요하다는 건 알지만
출근하랴 집안일 하랴 시간이 부족해
실천이 어려운 부모님들을 위해 준비했어요.
이제, 마음돌보미 무디에게 맡기세요!
ID04 신이 난 가졌의 매출은
20
ALe Maury
televstole우리아이 마음 알아주는
""공감인형 무디를 소개합니다""
무디의 표정을 바꾸며
다양한 감정을 알려주세요!
부드럽고 폭신폭신한 무디가
아이들의 감정 표현을
자연스럽게 이끌어내며
감정 조절을 도와줍니다!팬데믹 시대를 살아가는
우리 아이들에게
감정교육은 필수입니다.
사람의 표정을 보며 다양한 감정을 배우는 아이들,
마스크 속에 가려진 표정을 볼 수 없어
정서발달이 지연되고 있습니다.
감정표현이 서툰 아이들은
슬픈 감정, 불안한 감정, 공포스러운 마음도
화를 내며 표현하기도 하지요."
330,91784,"HELLOILO
안녕! 즐거움 ~
오늘도 내 삶의 즐거움을 찾아서...
'헬로일로'를 소개합니다.PARD
I
я
со
For You!
&
fir
Fon th
ја ARP
sky
вовof!
VAD DE
BOOKLOVER
그림자석
5 가지 중
2개 (랜덤)를
선물로
드립니다.
야호!
booInlin
HERE WE GO
1. HERE WE GO
BOOK LOVER
5. BOOK LOVER
3일작
2. 오늘부터 1일 1작
아!
달콤한 인생
6. 아! 달콤한 인생
행방
자세히
9. 씽씽 달려보자~
TIME TO TRAVEL
3. TIME TO TRAVEL
널뛰
준비했어
7. 널 위해 준비했어
빨간구두를
4. 오늘도 푸릇
MUSIC IS MAGIC
8. MUSIC IS MAGIC
10. 오늘은 빨간 구두를 신을 거에요엽서
그림자석
INFO
• 사이즈 :110mm×140mm
●
사이즈 : 35mm×35mm (2.5mm두께)
• 재질: 고급종이 240g
재질: 에폭시 자석
●
●
제조국 : 국산
제조국 : 국산(스티커)(₁
(:)
HERE WE
HERE WE GOLa
브
TIME TO TRAVE
오늘부터 1일 1작
كلما
HERE WE GO
HE
부터 1일 1작[숨은 즐거움 찾기]
스티커팩 12 DESIGNS
HELLOILO STICKER PACK
vr
HELLOILO
오늘부터 1월1
Inlin
HERE WE GO
THERE TO TRAVEL
24
스티커 팩 10 DESIGNS
- 상단 스티커 대지와 함께 OPP 비닐로
포장해드립니다.
- 물에 강하고 쉽게 찢어지지 않아요.
- 떼어낸 후에도 흔적이 남지 않고 부착력이
유지되는 리무버블 스티커입니다.
(부착면의 재질 및 부착 시간에 따라 다를 수 있습니다.)스티커팩
●
사이즈 : 130mm×183mm
INFO
●
재질 : 스탠다드 용지
·
제조국 : 국산거울
버튼fift
HERE WE GO
TIME TO TRAVEL
Christm
SANCUSCINALIS
lek
BOOK LOVER'헬로'와 '일로'의 이야기
안녕하세요. ‘헬로’와 ‘일로’입니다.
헬로
:)
사실, 저희는요...
창작자님이 대학교 졸업 전시회 프로젝트로 만든 아이들이에요. 그때는 사정상 빛을 보지
못했지만 오랜 시간이 흐른 지금에야 짠하고 세상에 나오게 되었답니다. (세상좋구먼^^~)
원래는 ‘MIND#(마인드샵)’이라는 브랜드 명으로 시작했는데요,
마음을 반음 올려서 즐겁게, 업시켜 주는 해피한 그림을 그리고 싶어서 지은 이름이래요.
#• #
(’로고를 만들어야지')
('흠...’)
헬로일로의 탄생기
일로
헬로일로
(:
""
우
유
(우리 둘만 살아남았네.. 덜덜..') (좀 더 역동적인 포즈 부탁해.')
짜잔!
:
(’좀 징그러운데?..')
이렇게 태어나게 되었답니다.^^
저희는 앞으로 여러분들을 즐겁게 해줄 재미난 일들을 찾아 열심히 달릴거에요.
어떤 모습으로 나타날지, 어떤 재미난 일들을 벌일지 많이 기대해주세요.
많은 응원과 사랑 부탁드립니다!BOOK LOVER
TIME TO TRAVEL
Ap
HERE WE GO
Sou
& Si
NATURALLY FASTTIME TO TRAVEL
BOOK LOVER
Ai
HERE WE GO오늘부터 1일 1작
TIME TO TRAVEL
케
유유
HERE WE GO1
5
[숨은 즐거움 찾기] 거울버튼은 8가지 종류입니다.
푸릇
오늘부터 1일 1작
1일1작
2
6
선물
BOOK LOVER
북러버
3
7
빨간 구두
달콤인생
4
8
HERE WE GO
히위고
TIME TO TRAVEL
여행거울버튼
●
사이즈 : 75mm×75mm
INFO
●
재질 : 거울
•
제조국 : 국산키링HOURS
Tall
HERE WE GO
:)幽
HERE WE GO1
HERE WE GO
히위고
[숨은 즐거움 찾기] 키링은 5가지 종류입니다.
2
씽씽이
빨간구두
뮤직매직
5
푸릇키링
●
사이즈 : 평균 40mm×30mm
INFO
●
재질 : 아크릴
· 제조국 : 국산숨은 즐거움을 찾아서...
:)OILI
파우치E E오늘은 빨간 구두를 신품 거에요.古紀度 民
10%請
TIME TO TRAVEL1
4
[숨은 즐거움 찾기] 삼각미니파우치는 6종류 입니다.
'오늘도 푸릇
푸릇
TIME TO TRAVEL
여행
2
5
오늘은 빨간구두신을 거네요.
빨간구두
준비했어
선물
6
씽씽 달려보자~
씽씽이
달콤인생
※ 색상, 사이즈 측정방식, 가공 환경에 따라 1~3mm 정도 차이가 날 수 있습니다.INFO
삼각 미니 파우치 • 사이즈 : 가로 100세로 85×높이 20mm(D링 제외) • 재질 : 레더, 지퍼(화이트), 링
●
제조국 : 국산레더
노트(9)
오늘부터
1일
1작Inlinl
Sam
새로운 것에 도전하고
배우는 즐거움!
낯선 곳으로 떠나는
설레이는 즐거움!
마음이 싱그러워지는
식물을 키우는 즐거움!
기분이 좋아지는
나를 꾸미는 즐거움!
쓰고, 그리고, 만들고
나만의 것을 창조하는
즐거움!
또다른 세계를
여행하는
책읽는 즐거움!
누군가에게
행복을 전하는,
주는 즐거움!
가장 효과빠른
처방전,
음악의 즐거움!
씽씽 바람을 가르며
앞으로 나아가는
최고의 기분,
라이딩의 즐거움!
달달한 디저트로
순간이 행복해지는
즐거움!""
오늘부터
1일
1작1일 작
A
BANN
""
오늘부터
1일
1작7/11
오늘부터
1일
1작
[앞면]
[숨은 즐거움 찾기] 오늘부터 1일 1작 노트
제품특징
●
자잘한 레더 패턴, 글로시한 광택이
돋보이는 유광 커버
ZRINS
HELLOILO
[뒷면]
●180도 부드럽게 펼쳐지는 편안한
사용감
•FSC 인증을 받은 자연친화적인
용지를 사용한 내지
※ FSC 인증은 산림훼손 및 환경 파괴를
예방하기 위해 구축한 제도로, 합법적
인 조림 및 벌목을 통해 생산된 자연친
화적 제품에 부여되는 인증입니다.
표지의 안쪽은 유연한 펼침성을 위해 레더 커버와 블랙 용지를
합지한 2중 합지로 제작되었습니다.
※ 색상, 사이즈 측정방식, 가공 환경에 따라 1~3mm 정도 차이가
날 수 있습니다.레더노트
INFO
• 사이즈 : 120x180 x 10 mm • 재질 : 커버 - 레더/내지 - 미색 고급수입지 · 총 매수 : 96매 (192페이지)
제조국 : 국산
●[숨은 즐거움 찾기] 굿즈를 신나는 가격 혜택으로 만나보세요!
A
문구세트
Inlin
B
소품세트
엽서세트
10,000
Unlin
HERE WE GO
리워드
구성
키링
7,000
단품 펀딩
엽서세트
스티커팩
거울버튼
키링
미니삼각파우치
1일 1작 레더노트
+
[숨은 즐거움 찾기]
스티커
on
얼리버드 30% 가격혜택 31,000원 21,700원
HELLORLO
10,000
-6,000
A
Sain th
M
스티커팩
6,000
5,500→
7,000
12,000
1작
+
미니삼각파우치
12,000
얼리버드 30% 가격혜택 24,500원 → 17,150원
15,000→
레더노트
15,000
거울버튼
5,500
와디즈 혜택 10%
9,000
5,400
4,950
6,300
10,800
13,500[얼리버드]
[얼리버드]
리워드명/구성
[문구세트] 엽서*10장(그림자석 2개 선물) + 스티커 1개 + 레더노트 1권(무지/줄 중 택1)
[소품세트] 키링 1개(5종 중 택1) + 미니삼각파우치 1개(6종 중 택1) + 거울버튼 1개(8종 중 택1)
엽서세트 1개(엽서*10장+그림자석 2개 선물)
스티커팩 1개
거울커튼 1개(8종 중 택1)
키링 1개(5종 중 택1)
미니삼각파우치 1개(6종 중 택1)
1일1작 레더노트 1권(무지노트/출노트 중 택1)
리워드 리스트
OHOICION
구삼시점
프로젝트 진행 동기 및 목적
브랜드 오픈을 많은 분들에게 알리고 펀딩을 통해 헬로일로를 사랑해주시는 분들과
소통하며 빠르게 발전, 성장할 수 있을거라 생각했습니다. 펀딩을 통해 브랜드의 새 출발을
알리고 홍보할 수 있는 통로가 되었으면 좋겠습니다. 목표금액은 가격이 높지 않은 소품
굿즈를 기준으로 최소 금액으로 정했고, 펀딩이 성공적으로 이루어져 종료된다면
다음 프로젝트를 위한 제작 비용으로 사용할 계획입니다.
2020. 7. 1
누가 만들었나요
안녕하세요. 아무 생각없이 마음가는대로, 손가는대로 끄적이는 낙서를
통해 즐거운 이야기를 만들어내는 걸 좋아하는 헬로일로의 대표이자
1인 창작자입니다.
헬로일로의 두번째 프로젝트 주제는 [LOVE, LOVE, LOVE] 입니다.
두번째 프로젝트에서는 좀 더 다양한 굿즈들과 사랑스러운 일러스트, 재미난
이야기들이 가득 가득 채워질 예정입니다. 사랑이라는 주제로 또 어떤 즐거운 일들이
펼쳐질지 기대해주세요. 많은 응원 부탁드립니다.
프로젝트 일정
와디즈 펀딩
마감일
가격
혜택
21,700
30%
17,150 30%
9,000
10%
5,400
10%
4,950
10%
6,300 10%
10,800 10%
13,500 10%
2021. 1. 20
리워드 제작
시작일
2021. 1. 21
리워드 발송
시작일
2021. 2. 15즐거움 가득~ 굿즈들을 소개합니다.
:)오늘부터 1일 1작
TIME TO TRAVEL
Inlinf
HERE WE GO
Inin
HERE WE
GO
HERE WE GO
오늘도 주장
오늘부터
1일
1작엽서
세트TIME TO TRAVE
오늘은
HERE WE GO
an
-
BOOK LOVE
നി,
& H
MUSIC IS MAGICعلما
HERE WE
찾았다!
즐거움
COPYRIGHT OHELLOILO all rights reserved"
331,92512,"No. 018
물총새 크기 : 17cm
보이는 곳 : 계곡, 하천, 호수
먹이 : 어류, 수서무척추동물
No. 044
수리부엉이
* 멸종위기야생생물 I급 / 크기 : 66cm
보이는 곳 : 숲, 암벽, 바위산
먹이 : 포유류, 조류, 양서파충류 등
4
-O-
흔함
(365
희귀
MEET
GREEN
365
| 적음
MEET
GREEN
No. 025
후투티 크기 : 28cm
보이는 곳 : 농경지, 개활지, 초지
먹이 : 곤충, 거미 등
No. 045
동고비 크기 : 14cm
보이는 곳 : 산림, 주로 활엽수림
먹이 : 곤충 거미, 씨앗 등
(365)
|흔 함||희 귀
MEET
GREEN
(365,
함
MEET
GREEN저요
설마 날 잊지는
않았겠지?!
백.. 백마리
짜잔
이렇게 충돌하는 새들이
하루에 얼마나 되는 줄 알아?
\저요!!
하하하
이제야 등장하는 군!
나는 말이야...
삼백마리?
¿1240A-10
아니거든
S
/저요!!
아! 사백마리!
얘 무서워ㅠ
설마....
오백마리?!
ㄷㄷ
● ●
'5x10' 만 기억해.
위·아래 5cm 또는 좌우 10cm 이내
간격의 공간으로는 새들이
빠져나가려고 하지 않아.
그렇구나.....
너 진짜 잘한다!
제발
잘못들었다고
야! 같이
우리집 근처에서
그런 무서운 일이
벌어진다구??!
'5×10' 규칙으로 이렇게
아크릴물감 점을 찍는
방법이 있고 스티커나
줄, 그물망으로도 가능해.
해야지!!!
5cml
그래!
여기와서 봐.
5×10
규칙부
10cm
כככPARTNERSHIP
EAST
for the
ASIAN-
AUSTRALAS
LASIAN
EAAFP
AN FLYWAY봄푸푸
가을푸푸
까까B봄푸푸
앞
뒤
크기 : 260×300×90mm
가을푸푸
앞
뒤
크기 : 260×300×90mm
까까
앞
뒤
크기 : 310 × 300×90mmSave the Spoon-
MEET GREEN FRIENDS
-billed
andpiper
HAVE
A NICE DAY
WITH BIRDS!urasia,
Save the
ARTY GREEN FRENDS
Oystercatcher
MEET GREEN
HAVE
A NICE DAY
WITH BIRDS!her
HAVE
A NICE DAY
WITH BIRDS!
Pallig-woods
Save the
MEET GREEN
Sandpiper
MEET ONEN FRIENDS
HAVE
A NICE DAY
WITH BIRDS!
Loon-billed S
Save the
Sandpiper
MEET GREEN
HAVE
A NICE DAY
WITH BIRDS!
MEET GREENOve the g
Save 1
Spoon-billed
ET GAN P
MEETER
F GREEN
Sandpiper
봄푸푸
the Sport
bbed Band
HAVE
A NICE DAY
TH BIRDS
Save the
가을푸푸
Spoon Sandpiper
WITH BIRDS!
A NICE DAY
HAVE
Save the Eurasian d
E OREN FRE
WEET GREEN
까까
Oystercate
T
WITH DAY
ITH BIRDS!
HAVE얼리버드
A. 봄푸푸 쿠션
쿠션
B. 가을푸푸 쿠션
쿠션
C. 까까 쿠션
쿠션
D. 봄푸푸 세트
쿠션
E. 가을푸푸 세트
쿠션
F. 까까 세트
쿠션
G. 쿠션 세트
쿠션
폰케이스&스마트톡
J
2
폰케이스&스마트톡
쿠션
폰케이스&스마트톡
쿠션
25,000원
| 20% 20,000원
25,000원
20% 20,000원
25,000원
20% 20,000원
59,000원
30% 41,000원
59,000원
30% 41,000원
59,000원
30% 41,000원
75,000원
30% 52,500원와디즈
A. 봄푸푸 쿠션
쿠션
B. 가을푸푸 쿠션
쿠션
C. 까까 쿠션
쿠션
D. 봄푸푸 세트
쿠션
E. 가을푸푸 세트
쿠션
F. 까까 세트
쿠션
G. 쿠션 세트
쿠션
폰케이스&스마트톡
J
2
폰케이스&스마트톡
쿠션
폰케이스&스마트톡
쿠션
25,000원
10% 22,500원
25,000원
10% 22,500원
25,000원
10% 22,500원
59,000원
20% 47,000원
59,000원
20% 47,000원
59,000원
20% 47,000원
75,000원
20% 60,000원NOT
EVALUATED
NE
DATA
DEFICIENT
DD
LEAST
CONCERN
LC
NEAR
THREATENED
NT
VULNERABLE ENDANGERED
VU
EN
883
RED
CRITICALLY
ENDANGERED
CR
EXTINCT
IN THE WILD
EW
EXTINCT
EX넓적부리도요 푸푸의 여행
글·그림그린
넓적부리도요
푸푸의 여행
글·그림 최그린
MEET
GREEN넓적부리도요 크기:15cm
* 멸종위기야생생물 I급
보이는 곳 : 갯벌, 하구, 염전
먹이 : 갑각류, 곤충류, 거미류 등
어
희귀
검은머리물떼새 크기 : 45cm
* 멸종위기야생생물 Ⅱ급
보이는 곳 : 해안 갯벌, 하구
먹이 : 조개류, 고둥류, 갑각류, 어류
(365
드물Save
By
MEET GREEN
Save the
Spoon-
MEET GREEN
HAVE
A NICE
CE DAY
WITH BIRDS!
Save the Eurasian Oyste
TRET GREEN FRE
MEET GREEN
HAVE
A NICE DAY
WITH BIRDS!
MEET GREEN
HAVE
A NICE DAY
WITH BIRDS!
Spoon-billed
Sandpiper
MEET GREEN
the Spoor-led Sandpiper
Spoon-billed
Sandpiper
MEET GREEN
MASKING TAPE
12
249
MASKING TAPE
MASKING TAPE
넓적부리도요
푸푸의 여행
Eurasian
Oystercatcher
J
Spoon-billed
Sandpiper
Save
the Spoon-billed Sandpiper
Spoon-billed
Sandpiper
CHIFT
MASKING TAPE
글·그림 최그린
&
넓적부리도요
푸푸의 여행
Save
the Spoon-billed Sandpiper
Eurasian
Oystercatcher
JJ
anagem
Save
the Spoon-billed Sandpiper
*"
